transaction_id,customer_id,amount,customer_age,past_fraud_count,avg_spend,is_international,device_type,customer_region,category,merchant,transaction_time,is_fraud
T3682,C423,1.48,62.0,0,93.14,0,pos,South,grocery,Target,2024/01/01 16:11,0
T3683,C461,47.66,69.0,1,128.17,0,mobile,East,food,Starbucks,Jan 02 2024 01:04,0
T3684,C154,41.15,45.0,0,91.85,0,pos,East,shopping,BestBuy,Jan 01 2024 00:20,0
T3685,C430,1.95,27.0,0,68.31,0,mobile,West,electronics,Starbucks,01/01/2024 21:51,0
T3686,C362,13.28,,0,79.39,0,web,West,food,Walmart,2024-01-01 17:14:20,0
T3687,C384,53.38,64.0,0,72.96,1,mobile,East,travel,Target,2024/01/01 18:49,0
T3688,C467,67.9,67.0,0,68.16,0,mobile,East,electronics,BestBuy,2024-01-01 02:57:28,0
T3689,C284,51.8,67.0,1,108.69,0,web,East,food,Walmart,2024/01/01 01:22,0
T3690,C342,75.7,24.0,0,215.38,0,pos,North,grocery,Walmart,01/01/2024 08:48,0
T3691,C496,90.42,32.0,1,62.82,0,mobile,West,travel,Starbucks,2024/01/01 05:36,0
T3692,C453,1.0,35.0,0,84.09,0,mobile,South,food,Walmart,2024/01/01 19:03,0
T3693,C289,62.38,,0,97.42,0,web,South,grocery,Amazon,2024-01-02 02:04:06,0
T3694,C427,331.04,69.0,0,65.63,0,pos,South,grocery,Amazon,2024/01/01 12:45,0
T3695,C275,73.2,58.0,0,154.91,0,web,North,grocery,Amazon,Jan 01 2024 04:58,0
T3696,C251,113.18,41.0,0,-18.54,0,mobile,North,electronics,Walmart,2024-01-01 16:21:52,0
T3697,C322,37.38,19.0,0,73.45,0,pos,South,travel,Target,2024-01-01 16:50:14,0
T3698,C237,148.72,57.0,0,140.92,0,mobile,South,grocery,BestBuy,2024-01-01 08:46:08,0
T3699,C304,148.25,37.0,0,85.3,0,web,South,food,Amazon,Jan 01 2024 01:56,0
T3700,C421,73.67,51.0,0,58.96,0,mobile,East,,Amazon,Jan 01 2024 03:21,0
T3701,C175,373.03,60.0,0,122.04,0,web,West,travel,Amazon,Jan 01 2024 09:15,0
T3702,C105,13.42,43.0,0,145.32,0,web,North,electronics,Starbucks,Jan 01 2024 17:33,0
T3703,C465,1.71,24.0,0,110.53,0,pos,North,grocery,Starbucks,2024/01/01 11:25,0
T3704,C480,147.04,,1,59.94,0,web,East,food,Amazon,2024-01-01 13:53:09,0
T3705,C153,164.59,47.0,1,122.81,0,pos,North,travel,Amazon,01/01/2024 23:08,0
T3706,C385,12.81,59.0,1,79.9,1,pos,South,grocery,Starbucks,2024-01-01 15:38:37,0
T3707,C109,30.87,22.0,0,137.26,1,pos,North,electronics,BestBuy,2024/01/01 16:28,0
T3708,C167,1.77,28.0,0,174.16,1,pos,East,,Target,01/01/2024 03:57,0
T3709,C407,34.72,18.0,0,-30.28,0,pos,West,,BestBuy,2024/01/01 04:57,0
T3710,C141,148.34,51.0,0,105.55,0,web,South,,Target,2024-01-01 21:23:18,0
T3711,C308,72.97,18.0,0,13.21,0,web,North,grocery,Walmart,01/01/2024 05:19,0
T3712,C144,42.79,36.0,0,222.09,0,pos,South,shopping,Walmart,01/01/2024 10:01,0
T3713,C201,46.48,19.0,0,76.59,0,web,West,travel,BestBuy,2024/01/01 07:13,0
T3714,C126,0.14,38.0,0,137.32,0,pos,North,shopping,Starbucks,2024/01/01 06:34,0
T3715,C232,35.64,37.0,0,98.23,0,web,South,travel,Amazon,Jan 01 2024 02:04,0
T3716,C170,103.98,40.0,0,59.85,0,pos,East,grocery,,01/01/2024 23:04,0
T3717,C296,365.72,38.0,0,53.9,0,mobile,East,shopping,Starbucks,Jan 01 2024 04:22,0
T3718,C145,9388.5,41.0,0,179.28,0,mobile,West,grocery,Starbucks,Jan 01 2024 18:40,0
T3719,C265,2.39,21.0,0,147.8,0,pos,West,shopping,Target,Jan 01 2024 07:02,0
T3720,C266,228.83,29.0,0,197.18,0,web,West,grocery,Walmart,2024/01/01 06:37,0
T3721,C147,152.88,39.0,0,102.77,0,pos,North,,BestBuy,2024/01/01 23:02,0
T3722,C148,151.58,37.0,0,114.4,0,web,West,grocery,Starbucks,2024-01-01 13:22:44,0
T3723,C382,61.25,35.0,0,86.64,1,pos,North,electronics,BestBuy,2024-01-01 14:48:21,0
T3724,C437,50.75,18.0,0,85.65,0,pos,South,shopping,,2024/01/01 19:25,0
T3725,C463,36.08,47.0,1,47.91,0,web,East,electronics,Walmart,2024/01/01 02:04,0
T3726,C342,6.8,50.0,0,104.2,0,web,South,grocery,,2024/01/01 11:40,0
T3727,C275,25.91,,0,60.54,0,pos,East,food,BestBuy,Jan 02 2024 01:06,0
T3728,C422,28.32,,0,122.1,1,mobile,West,travel,Amazon,2024/01/01 16:09,0
T3729,C218,66.18,53.0,0,108.5,0,mobile,South,,BestBuy,2024/01/01 15:20,0
T3730,C226,137.61,22.0,0,114.38,0,mobile,South,shopping,Amazon,2024-01-01 17:38:49,0
T3731,C200,64.21,28.0,2,183.76,0,mobile,West,travel,Walmart,01/01/2024 10:04,0
T3732,C372,5.96,41.0,0,98.11,0,mobile,South,electronics,BestBuy,02/01/2024 02:14,0
T3733,C229,316.51,48.0,0,137.84,1,web,North,travel,Starbucks,Jan 01 2024 00:53,0
T3734,C260,285.99,30.0,0,202.58,0,mobile,East,food,BestBuy,2024/01/01 18:27,0
T3735,C440,153.8,33.0,1,165.33,0,web,West,,Amazon,2024-01-01 06:59:06,0
T3736,C485,474.76,41.0,0,157.66,0,mobile,North,travel,Starbucks,2024-01-01 07:36:15,0
T3737,C312,78.63,30.0,0,84.67,1,web,North,travel,Walmart,01/01/2024 14:14,0
T3738,C166,329.06,41.0,0,111.48,1,mobile,West,grocery,,2024-01-01 03:10:30,0
T3739,C317,7.86,43.0,1,34.09,0,mobile,South,shopping,,Jan 02 2024 02:37,0
T3740,C412,45.52,19.0,0,124.95,0,web,East,food,,Jan 01 2024 21:44,0
T3741,C200,25.54,33.0,0,113.72,0,web,North,travel,Walmart,Jan 01 2024 10:46,0
T3742,C201,21.79,55.0,1,101.17,1,pos,South,travel,Walmart,Jan 01 2024 11:33,0
T3743,C248,15.18,63.0,1,151.36,0,mobile,West,shopping,BestBuy,01/01/2024 08:09,0
T3744,C320,97.4,18.0,1,39.61,0,mobile,West,food,Target,Jan 01 2024 22:17,0
T3745,C337,152.02,66.0,0,181.74,0,web,East,grocery,BestBuy,02/01/2024 01:14,0
T3746,C460,4317.5,28.0,0,145.09,0,web,West,grocery,Walmart,01/01/2024 10:58,0
T3747,C452,15.9,68.0,0,96.47,0,mobile,East,electronics,Amazon,2024-01-01 08:32:06,0
T3748,C209,166.67,52.0,0,92.56,0,mobile,West,food,Amazon,Jan 01 2024 21:24,0
T3749,C354,101.05,60.0,1,124.03,1,web,West,food,Starbucks,01/01/2024 16:22,1
T3750,C168,49.13,46.0,0,176.04,0,web,North,travel,Amazon,2024-01-01 01:01:38,0
T3751,C230,112.13,54.0,0,105.08,0,mobile,South,electronics,Target,Jan 01 2024 09:09,0
T3752,C365,30.1,34.0,0,107.2,0,web,North,grocery,Starbucks,2024-01-01 01:10:37,0
T3753,C394,42.34,56.0,1,100.91,0,web,East,food,Target,Jan 01 2024 22:44,0
T3754,C495,249.48,59.0,2,189.1,1,mobile,North,food,BestBuy,2024-01-01 05:25:53,1
T3755,C303,34.32,45.0,0,81.56,0,pos,West,shopping,BestBuy,2024/01/01 00:47,0
T3756,C326,63.49,46.0,1,98.52,0,web,West,grocery,Amazon,01/01/2024 10:52,0
T3757,C162,220.86,,0,173.17,0,pos,South,shopping,Starbucks,2024/01/01 04:15,0
T3758,C303,123.0,20.0,0,107.35,0,web,East,electronics,Target,2024-01-01 01:30:12,0
T3759,C204,6.42,69.0,0,156.85,1,pos,West,food,Target,01/01/2024 15:47,0
T3760,C452,15.94,27.0,0,54.44,0,web,South,electronics,,2024-01-01 02:35:49,0
T3761,C140,0.79,59.0,0,89.74,1,pos,South,shopping,Amazon,2024-01-01 14:17:41,0
T3762,C280,99.67,31.0,0,174.22,0,pos,West,grocery,BestBuy,Jan 02 2024 03:20,0
T3763,C241,59.36,29.0,1,66.18,0,web,West,food,Walmart,2024/01/01 09:12,0
T3764,C477,14.42,64.0,0,92.44,0,pos,East,grocery,BestBuy,Jan 01 2024 20:32,0
T3765,C406,316.85,59.0,0,112.83,0,mobile,South,electronics,BestBuy,Jan 01 2024 21:30,0
T3766,C125,75.43,47.0,0,50.54,0,mobile,South,travel,Target,Jan 01 2024 04:16,0
T3767,C450,27.69,,0,79.31,0,mobile,South,grocery,BestBuy,2024/01/01 17:23,0
T3768,C484,69.44,,0,105.63,0,pos,East,grocery,Starbucks,Jan 01 2024 10:07,0
T3769,C469,113.82,59.0,0,102.33,0,web,South,grocery,,Jan 01 2024 17:33,0
T3770,C215,7.93,49.0,0,164.02,0,pos,North,food,Starbucks,Jan 01 2024 06:17,0
T3771,C105,32.12,43.0,0,177.07,0,web,North,electronics,BestBuy,Jan 01 2024 09:23,0
T3772,C423,8224.5,68.0,1,57.2,0,pos,South,electronics,Walmart,01/01/2024 17:35,0
T3773,C134,61.56,18.0,2,105.56,0,web,North,food,Target,2024-01-01 16:42:47,0
T3774,C381,79.09,59.0,0,133.71,0,pos,North,grocery,Walmart,2024-01-01 15:12:25,0
T3775,C114,56.71,19.0,0,175.82,0,pos,East,grocery,Target,Jan 01 2024 06:05,0
T3776,C405,4.49,34.0,1,135.92,0,mobile,South,travel,Walmart,2024/01/01 19:37,0
T3777,C117,18.12,47.0,0,114.55,0,pos,East,grocery,Amazon,2024/01/01 11:37,0
T3778,C270,58.98,,0,133.33,0,mobile,South,shopping,BestBuy,2024/01/02 02:30,0
T3779,C344,23.47,24.0,0,133.69,0,web,West,grocery,BestBuy,2024/01/01 23:11,0
T3780,C145,5.13,69.0,0,53.61,0,web,North,travel,Amazon,01/01/2024 05:26,0
T3781,C377,185.57,44.0,0,109.64,0,mobile,East,shopping,Amazon,01/01/2024 08:47,0
T3782,C347,397.35,,0,172.96,0,pos,East,travel,Starbucks,02/01/2024 03:31,0
T3783,C459,157.57,39.0,0,89.63,0,web,West,travel,Walmart,2024-01-01 02:34:10,0
T3784,C217,192.27,51.0,0,106.47,0,pos,West,electronics,BestBuy,2024/01/02 01:22,0
T3785,C240,27.7,63.0,0,87.87,0,pos,North,food,Starbucks,2024-01-01 08:22:43,0
T3786,C454,323.47,66.0,0,-15.69,0,pos,North,travel,BestBuy,01/01/2024 07:32,0
T3787,C287,21.93,18.0,0,101.03,0,web,South,grocery,Amazon,2024-01-01 16:04:15,0
T3788,C326,302.47,26.0,0,115.09,0,web,South,electronics,Starbucks,01/01/2024 20:59,0
T3789,C484,526.28,37.0,1,74.38,0,pos,West,shopping,Starbucks,2024-01-01 19:25:48,0
T3790,C219,124.38,36.0,0,42.27,0,mobile,North,,Starbucks,Jan 01 2024 01:13,0
T3791,C403,397.09,53.0,0,55.97,0,mobile,North,electronics,,Jan 01 2024 07:50,0
T3792,C199,84.29,57.0,0,138.21,0,mobile,West,travel,Starbucks,2024/01/01 14:48,0
T3793,C334,30.05,,0,198.63,0,pos,West,electronics,BestBuy,2024/01/01 00:10,0
T3794,C198,57.45,21.0,0,169.12,0,mobile,East,grocery,Walmart,2024-01-01 15:24:48,0
T3795,C136,90.03,26.0,0,32.78,0,web,West,grocery,,2024/01/01 17:41,0
T3796,C289,7.59,58.0,0,142.73,1,mobile,East,grocery,Starbucks,Jan 02 2024 03:19,0
T3797,C292,97.38,39.0,0,66.84,0,mobile,South,food,Starbucks,2024/01/01 15:04,0
T3798,C398,397.27,35.0,0,70.89,0,pos,West,electronics,BestBuy,Jan 01 2024 12:36,0
T3799,C454,21.09,29.0,0,76.9,0,web,West,electronics,Target,2024-01-01 04:51:32,0
T3800,C160,157.31,59.0,0,135.3,0,web,West,travel,Starbucks,01/01/2024 09:22,0
T3801,C238,238.49,,0,147.96,1,mobile,East,,Starbucks,2024-01-02 00:25:46,0
T3802,C240,287.71,56.0,1,95.1,0,pos,West,grocery,Walmart,Jan 01 2024 15:53,0
T3803,C108,322.23,26.0,1,95.95,0,pos,West,shopping,BestBuy,01/01/2024 20:32,0
T3804,C294,73.7,23.0,0,123.21,0,mobile,North,,Starbucks,2024/01/02 03:31,0
T3805,C156,378.57,36.0,0,128.4,0,web,North,grocery,BestBuy,2024-01-01 02:31:46,0
T3806,C262,141.6,65.0,0,158.81,0,web,North,,Walmart,2024/01/02 00:49,0
T3807,C192,17.63,64.0,0,35.78,0,web,West,travel,BestBuy,01/01/2024 09:14,0
T3808,C146,64.8,,0,101.0,0,pos,North,food,BestBuy,01/01/2024 07:20,0
T3809,C413,126.7,,0,46.6,0,mobile,South,grocery,Walmart,02/01/2024 02:44,0
T3810,C330,28.41,22.0,0,97.45,0,pos,North,,Starbucks,Jan 01 2024 23:55,0
T3811,C427,102.34,33.0,0,88.69,0,web,West,travel,BestBuy,2024/01/01 11:59,0
T3812,C489,109.84,18.0,0,97.66,0,pos,North,electronics,Target,2024-01-01 03:05:05,0
T3813,C397,17.76,,0,60.01,0,web,North,travel,Starbucks,Jan 01 2024 23:35,0
T3814,C382,83.26,,1,25.64,0,mobile,North,grocery,Walmart,Jan 01 2024 08:49,0
T3815,C239,147.68,,0,-4.72,0,web,South,grocery,Amazon,2024/01/01 13:43,0
T3816,C483,69.09,36.0,0,93.44,0,mobile,South,food,Target,Jan 01 2024 16:07,0
T3817,C380,1.22,54.0,0,78.45,0,pos,East,,Starbucks,Jan 01 2024 00:32,0
T3818,C169,0.91,34.0,0,66.2,0,pos,West,grocery,Walmart,Jan 01 2024 00:39,0
T3819,C250,44.17,43.0,1,166.13,1,pos,South,shopping,Target,2024-01-01 13:21:08,0
T3820,C498,260.63,39.0,1,57.03,0,web,South,shopping,Starbucks,2024/01/01 11:24,0
T3821,C138,25.96,25.0,0,170.84,0,mobile,South,travel,Amazon,2024-01-01 06:21:07,0
T3822,C106,100.61,50.0,0,181.19,0,pos,West,food,Starbucks,01/01/2024 21:25,0
T3823,C305,25.11,19.0,0,2.45,0,pos,East,,Amazon,2024/01/02 01:56,0
T3824,C168,38.81,47.0,0,104.62,0,mobile,West,,Amazon,2024/01/01 18:57,0
T3825,C288,188.42,,0,80.02,0,web,North,shopping,BestBuy,2024/01/01 18:49,0
T3826,C424,130.51,37.0,0,-45.59,0,pos,East,grocery,Walmart,Jan 01 2024 13:57,0
T3827,C400,10.03,35.0,1,27.77,0,web,North,electronics,BestBuy,01/01/2024 15:18,0
T3828,C199,55.98,60.0,0,138.75,0,web,South,grocery,Amazon,2024/01/01 02:55,0
T3829,C265,2.96,27.0,0,200.96,0,web,West,shopping,Walmart,01/01/2024 13:38,0
T3830,C189,65.56,41.0,0,145.13,0,pos,North,shopping,Walmart,2024-01-01 10:00:45,0
T3831,C307,108.6,21.0,2,116.18,0,pos,East,grocery,,Jan 01 2024 19:18,0
T3832,C176,12.61,,0,98.93,0,mobile,North,grocery,,2024-01-01 18:37:04,0
T3833,C422,34.09,21.0,0,184.13,0,mobile,North,shopping,Starbucks,01/01/2024 07:17,0
T3834,C258,50.72,,0,207.41,0,web,South,grocery,Amazon,2024-01-01 11:57:07,0
T3835,C123,251.99,42.0,0,70.66,0,pos,North,electronics,Walmart,Jan 01 2024 03:00,0
T3836,C152,499.9,30.0,0,0.0,0,web,North,electronics,Target,2024/01/01 12:12,0
T3837,C185,4.6,35.0,1,-4.91,1,mobile,South,travel,Target,2024-01-02 00:12:10,0
T3838,C426,143.13,41.0,0,166.09,0,web,East,electronics,Amazon,2024-01-01 18:00:40,0
T3839,C132,46.48,,0,97.65,1,web,South,shopping,BestBuy,2024/01/01 22:39,0
T3840,C128,49.83,65.0,1,109.16,0,pos,North,shopping,,Jan 01 2024 02:43,0
T3841,C277,140.35,50.0,0,10.47,0,web,West,travel,Amazon,Jan 01 2024 04:39,0
T3842,C353,250.62,36.0,0,62.34,1,web,South,food,Target,Jan 01 2024 12:04,0
T3843,C476,301.45,26.0,0,85.23,0,pos,South,travel,Amazon,2024/01/01 05:23,0
T3844,C260,86.07,45.0,1,110.39,1,pos,North,food,,01/01/2024 09:19,0
T3845,C129,44.18,52.0,0,80.07,0,mobile,West,food,BestBuy,02/01/2024 01:19,0
T3846,C346,154.9,56.0,0,48.13,1,pos,East,grocery,Target,Jan 01 2024 01:59,0
T3847,C485,28.9,27.0,1,60.77,0,web,West,electronics,Target,2024-01-01 12:32:09,0
T3848,C447,83.03,18.0,0,160.42,0,mobile,South,food,Target,Jan 01 2024 13:43,0
T3849,C134,44.41,59.0,0,112.24,1,mobile,West,,Starbucks,Jan 01 2024 21:33,0
T3850,C142,106.89,38.0,0,130.61,0,mobile,East,travel,Starbucks,2024-01-01 11:55:45,0
T3851,C360,27.5,26.0,0,55.06,0,mobile,West,travel,Walmart,2024-01-01 00:24:22,0
T3852,C343,21.27,64.0,0,-47.69,0,web,West,food,Target,Jan 01 2024 17:33,0
T3853,C317,250.4,32.0,0,73.84,0,web,West,,BestBuy,02/01/2024 02:35,0
T3854,C471,10.74,52.0,0,56.67,1,web,South,shopping,Starbucks,2024/01/01 18:09,0
T3855,C384,70.51,22.0,0,117.45,0,web,North,electronics,Amazon,2024-01-02 02:28:43,0
T3856,C217,24.96,58.0,0,264.29,0,mobile,North,food,Amazon,Jan 01 2024 16:10,0
T3857,C123,3.97,39.0,1,134.76,0,web,West,shopping,Amazon,2024/01/01 02:36,0
T3858,C125,3.67,58.0,0,236.8,0,mobile,South,electronics,Walmart,Jan 02 2024 02:29,0
T3859,C371,19.26,40.0,1,128.44,0,pos,South,shopping,Target,2024-01-01 05:00:50,0
T3860,C290,201.57,24.0,0,68.51,0,web,South,grocery,Target,2024-01-01 03:13:48,0
T3861,C189,33.2,40.0,0,117.4,0,pos,North,food,Starbucks,2024-01-01 10:51:04,0
T3862,C176,300.5,61.0,0,189.03,0,pos,South,shopping,Amazon,01/01/2024 09:33,0
T3863,C430,87.14,42.0,0,191.48,1,web,West,shopping,,Jan 01 2024 09:24,0
T3864,C490,57.38,,0,71.23,0,mobile,North,shopping,BestBuy,01/01/2024 08:40,0
T3865,C438,86.77,58.0,1,112.66,0,pos,South,food,Target,01/01/2024 18:25,0
T3866,C214,72.71,23.0,0,28.54,0,web,West,grocery,Target,2024/01/01 18:13,0
T3867,C466,142.2,51.0,0,141.23,0,pos,North,grocery,Walmart,Jan 01 2024 05:31,0
T3868,C344,33.2,26.0,0,177.67,0,pos,South,shopping,Starbucks,Jan 01 2024 06:39,0
T3869,C428,43.55,66.0,0,101.99,0,web,East,,Walmart,Jan 01 2024 05:17,0
T3870,C102,224.52,50.0,0,66.63,0,pos,West,electronics,Starbucks,Jan 01 2024 19:06,0
T3871,C334,292.73,68.0,0,118.01,0,mobile,East,grocery,Target,2024-01-01 00:25:33,0
T3872,C448,223.08,,0,120.87,0,mobile,North,shopping,Starbucks,01/01/2024 04:44,0
T3873,C382,54.38,54.0,0,104.06,0,pos,South,electronics,Starbucks,01/01/2024 23:49,0
T3874,C372,151.58,48.0,0,108.94,0,pos,West,food,Starbucks,02/01/2024 02:36,0
T3875,C185,64.69,51.0,1,91.31,0,web,West,travel,Starbucks,01/01/2024 13:10,0
T3876,C451,68.82,58.0,0,149.8,1,mobile,West,grocery,Amazon,01/01/2024 14:29,0
T3877,C133,22.9,46.0,0,136.81,0,pos,East,electronics,Amazon,Jan 01 2024 17:25,0
T3878,C367,89.44,,0,50.84,1,mobile,South,travel,Amazon,Jan 01 2024 15:58,0
T3879,C183,20.6,53.0,0,49.47,0,pos,South,,Amazon,2024/01/01 06:44,0
T3880,C351,40.28,53.0,0,87.28,0,web,South,travel,Walmart,2024/01/01 21:40,0
T3881,C311,193.12,32.0,0,136.84,0,web,East,food,BestBuy,2024/01/01 22:32,0
T3882,C113,23.2,25.0,0,107.4,1,mobile,North,shopping,Starbucks,2024-01-01 10:56:17,0
T3883,C261,7.38,43.0,1,67.84,0,mobile,East,shopping,Walmart,Jan 01 2024 00:33,0
T3884,C370,7.15,53.0,1,113.08,1,pos,North,food,Amazon,2024-01-01 12:25:29,1
T3885,C106,282.66,65.0,0,83.46,0,pos,East,,Starbucks,2024/01/01 19:42,0
T3886,C480,70.71,38.0,0,144.02,0,pos,South,grocery,BestBuy,2024/01/01 10:16,0
T3887,C430,52.66,45.0,1,116.65,0,mobile,South,,,01/01/2024 11:28,0
T3888,C296,8327.0,,0,84.24,1,web,South,travel,Target,2024/01/01 14:12,0
T3889,C241,180.68,33.0,0,111.58,0,web,East,grocery,Target,2024-01-01 16:14:37,0
T3890,C237,40.38,39.0,0,165.75,0,mobile,West,travel,Walmart,2024/01/01 01:16,0
T3891,C389,118.29,29.0,0,71.52,0,web,East,travel,BestBuy,2024/01/01 09:23,0
T3892,C304,147.46,33.0,0,120.13,0,mobile,North,electronics,Walmart,01/01/2024 18:35,0
T3893,C130,106.32,68.0,1,96.48,0,pos,East,food,Starbucks,01/01/2024 16:21,0
T3894,C380,16.44,57.0,0,121.35,0,mobile,North,shopping,BestBuy,01/01/2024 14:04,0
T3895,C115,208.65,55.0,0,67.27,0,web,East,food,Walmart,2024/01/01 00:00,0
T3896,C396,77.46,59.0,0,105.52,0,mobile,West,travel,,Jan 01 2024 05:25,0
T3897,C306,33.19,54.0,0,155.39,1,mobile,West,,Amazon,Jan 01 2024 15:16,0
T3898,C182,55.38,46.0,0,53.15,0,mobile,South,grocery,Starbucks,2024-01-01 17:43:58,0
T3899,C225,3.83,35.0,1,33.53,0,mobile,West,shopping,Walmart,Jan 02 2024 00:19,0
T3900,C112,13.68,27.0,0,35.43,1,web,East,,,Jan 01 2024 09:52,0
T3901,C243,145.05,59.0,0,41.47,0,pos,West,,,2024-01-01 04:04:35,0
T3902,C362,0.0,56.0,0,129.77,0,web,South,grocery,Amazon,01/01/2024 09:25,0
T3903,C423,53.88,,0,29.71,0,web,East,travel,Walmart,2024/01/01 00:35,0
T3904,C238,73.92,18.0,0,85.11,0,pos,North,shopping,Amazon,01/01/2024 03:49,0
T3905,C206,5.62,56.0,0,130.91,0,web,East,shopping,,Jan 01 2024 09:11,0
T3906,C410,361.48,38.0,1,120.83,0,pos,South,grocery,Starbucks,2024/01/01 07:39,0
T3907,C479,25.63,,0,80.72,0,pos,West,travel,Target,01/01/2024 14:05,0
T3908,C418,36.27,32.0,1,109.55,0,mobile,West,shopping,Target,02/01/2024 03:05,0
T3909,C484,36.23,21.0,1,105.36,1,web,East,travel,Amazon,01/01/2024 18:52,1
T3910,C112,26.19,,0,88.79,0,pos,North,electronics,Amazon,2024-01-01 20:12:35,0
T3911,C383,0.15,27.0,1,89.46,0,web,North,shopping,Starbucks,2024-01-01 18:56:03,0
T3912,C500,130.69,40.0,0,211.77,0,web,North,shopping,Amazon,2024/01/01 10:26,0
T3913,C464,340.66,58.0,0,140.47,0,pos,North,grocery,Amazon,2024-01-01 04:32:45,0
T3914,C464,25.4,51.0,0,224.03,0,mobile,East,electronics,Amazon,2024-01-01 17:05:06,0
T3915,C318,108.78,63.0,1,75.15,0,pos,West,electronics,Amazon,01/01/2024 16:22,0
T3916,C201,135.44,,0,95.75,0,mobile,North,electronics,,01/01/2024 22:08,0
T3917,C334,188.67,50.0,0,33.39,0,pos,East,food,,2024/01/02 00:52,0
T3918,C442,54.93,51.0,0,59.52,0,pos,East,grocery,Target,2024-01-01 02:25:01,0
T3919,C409,36.09,56.0,0,195.1,0,mobile,East,grocery,Starbucks,2024/01/01 02:12,0
T3920,C192,39.35,27.0,0,73.9,0,mobile,North,shopping,BestBuy,2024/01/01 14:10,0
T3921,C342,124.7,37.0,1,195.96,0,web,North,grocery,Starbucks,Jan 01 2024 04:57,0
T3922,C141,169.71,18.0,1,37.83,0,pos,East,shopping,Walmart,01/01/2024 20:07,0
T3923,C396,20.04,30.0,0,47.33,0,web,East,,Starbucks,2024/01/01 22:09,0
T3924,C174,46.35,18.0,0,82.94,0,web,East,food,Starbucks,2024/01/01 23:18,0
T3925,C115,232.22,22.0,0,96.81,0,mobile,West,grocery,Amazon,2024/01/01 09:38,0
T3926,C404,164.35,33.0,0,146.15,0,mobile,West,grocery,Amazon,2024-01-01 00:25:51,0
T3927,C329,419.03,32.0,0,122.54,0,web,South,food,Amazon,Jan 01 2024 23:49,0
T3928,C230,140.34,66.0,1,79.18,1,mobile,South,food,BestBuy,2024-01-01 04:34:45,0
T3929,C262,49.95,45.0,0,93.33,1,pos,North,grocery,Amazon,01/01/2024 11:20,0
T3930,C389,89.32,48.0,1,84.05,0,mobile,West,grocery,Walmart,Jan 01 2024 23:09,0
T3931,C298,108.18,40.0,0,54.27,0,mobile,South,,Target,2024/01/02 01:49,0
T3932,C168,8.17,,1,55.6,0,pos,East,,Walmart,2024/01/01 07:01,0
T3933,C288,78.64,62.0,0,151.39,0,mobile,East,shopping,BestBuy,2024/01/01 07:30,0
T3934,C165,123.55,,0,8.59,0,web,North,electronics,Amazon,Jan 02 2024 03:19,0
T3935,C208,18.31,34.0,0,180.87,0,web,North,electronics,Starbucks,01/01/2024 18:42,0
T3936,C177,151.7,66.0,0,82.85,1,web,South,travel,Target,01/01/2024 04:52,0
T3937,C231,87.65,51.0,0,61.37,0,mobile,East,food,BestBuy,2024/01/01 01:22,0
T3938,C188,304.12,30.0,0,136.99,0,mobile,North,electronics,Walmart,01/01/2024 20:37,0
T3939,C432,4.33,31.0,0,174.26,0,mobile,North,,Amazon,2024-01-02 02:34:44,0
T3940,C396,30.83,28.0,0,155.88,0,web,West,food,BestBuy,01/01/2024 19:34,0
T3941,C381,92.02,45.0,0,125.09,0,mobile,South,shopping,BestBuy,2024-01-01 14:58:54,0
T3942,C359,35.18,59.0,0,154.34,0,pos,North,food,Starbucks,Jan 01 2024 20:06,0
T3943,C145,125.32,49.0,0,14.18,0,mobile,South,travel,Starbucks,2024-01-01 11:59:15,0
T3944,C303,142.3,52.0,0,73.91,0,web,East,shopping,Starbucks,01/01/2024 02:32,0
T3945,C163,10.82,48.0,0,54.44,0,pos,South,travel,Walmart,02/01/2024 01:55,0
T3946,C328,72.12,34.0,1,161.23,0,pos,North,food,Starbucks,2024-01-01 08:03:05,0
T3947,C207,71.11,64.0,0,80.83,0,web,West,electronics,BestBuy,01/01/2024 05:18,0
T3948,C145,46.09,26.0,0,142.27,0,pos,South,food,BestBuy,2024-01-01 15:26:33,0
T3949,C219,270.19,27.0,0,126.79,1,pos,South,travel,BestBuy,2024-01-01 05:45:02,0
T3950,C331,175.74,25.0,1,56.88,0,pos,East,grocery,Target,01/01/2024 17:44,0
T3951,C305,119.47,38.0,0,70.65,0,pos,West,grocery,,01/01/2024 05:08,0
T3952,C499,125.29,30.0,0,164.69,0,pos,South,electronics,Walmart,2024/01/01 08:42,0
T3953,C451,61.94,67.0,0,61.23,1,mobile,West,travel,Starbucks,Jan 01 2024 08:08,0
T3954,C284,253.82,22.0,0,106.24,0,web,North,electronics,BestBuy,2024-01-01 07:29:59,0
T3955,C267,118.61,23.0,0,60.87,0,web,West,,Starbucks,01/01/2024 12:06,0
T3956,C351,130.56,47.0,0,84.3,0,mobile,North,food,BestBuy,2024-01-01 12:37:40,0
T3957,C490,197.83,48.0,0,97.69,1,mobile,East,shopping,Target,Jan 01 2024 01:57,0
T3958,C187,32.03,34.0,1,60.86,0,web,East,grocery,BestBuy,01/01/2024 16:17,0
T3959,C361,164.54,28.0,0,51.98,0,web,East,food,Walmart,Jan 02 2024 00:52,0
T3960,C169,21.72,37.0,1,114.31,0,mobile,North,shopping,Amazon,2024/01/01 04:39,0
T3961,C370,42.36,65.0,0,57.76,0,mobile,South,grocery,,Jan 01 2024 11:35,0
